att_id,emp_id,att_date,status
77554,862,2024-03-05,Leave
77555,862,2024-03-06,Present
77556,862,2024-03-07,Present
77557,862,2024-03-08,Present
77558,862,2024-03-09,Holiday
77559,862,2024-03-10,Holiday
77560,862,2024-03-11,Present
77561,862,2024-03-12,Present
77562,862,2024-03-13,Present
77563,862,2024-03-14,Holiday
77564,862,2024-03-15,Absent
77565,862,2024-03-16,Holiday
77566,862,2024-03-17,Holiday
77567,862,2024-03-18,Holiday
77568,862,2024-03-19,Present
77569,862,2024-03-20,Present
77570,862,2024-03-21,Holiday
77571,862,2024-03-22,Present
77572,862,2024-03-23,Holiday
77573,862,2024-03-24,Holiday
77574,862,2024-03-25,Present
77575,862,2024-03-26,Present
77576,862,2024-03-27,Absent
77577,862,2024-03-28,Present
77578,862,2024-03-29,Absent
77579,862,2024-03-30,Holiday
77580,862,2024-03-31,Holiday
77581,863,2024-01-01,Present
77582,863,2024-01-02,Present
77583,863,2024-01-03,Present
77584,863,2024-01-04,Present
77585,863,2024-01-05,Holiday
77586,863,2024-01-06,Holiday
77587,863,2024-01-07,Holiday
77588,863,2024-01-08,Present
77589,863,2024-01-09,Present
77590,863,2024-01-10,Present
77591,863,2024-01-11,Present
77592,863,2024-01-12,Present
77593,863,2024-01-13,Holiday
77594,863,2024-01-14,Holiday
77595,863,2024-01-15,Leave
77596,863,2024-01-16,Present
77597,863,2024-01-17,Leave
77598,863,2024-01-18,Present
77599,863,2024-01-19,Present
77600,863,2024-01-20,Holiday
77601,863,2024-01-21,Holiday
77602,863,2024-01-22,Present
77603,863,2024-01-23,Present
77604,863,2024-01-24,Present
77605,863,2024-01-25,Present
77606,863,2024-01-26,Present
77607,863,2024-01-27,Holiday
77608,863,2024-01-28,Holiday
77609,863,2024-01-29,Absent
77610,863,2024-01-30,Present
77611,863,2024-01-31,Absent
77612,863,2024-02-01,Present
77613,863,2024-02-02,Holiday
77614,863,2024-02-03,Holiday
77615,863,2024-02-04,Holiday
77616,863,2024-02-05,Present
77617,863,2024-02-06,Present
77618,863,2024-02-07,Absent
77619,863,2024-02-08,Leave
77620,863,2024-02-09,Present
77621,863,2024-02-10,Holiday
77622,863,2024-02-11,Holiday
77623,863,2024-02-12,Leave
77624,863,2024-02-13,Present
77625,863,2024-02-14,Present
77626,863,2024-02-15,Present
77627,863,2024-02-16,Leave
77628,863,2024-02-17,Holiday
77629,863,2024-02-18,Holiday
77630,863,2024-02-19,Present
77631,863,2024-02-20,Present
77632,863,2024-02-21,Present
77633,863,2024-02-22,Present
77634,863,2024-02-23,Present
77635,863,2024-02-24,Holiday
77636,863,2024-02-25,Holiday
77637,863,2024-02-26,Holiday
77638,863,2024-02-27,Present
77639,863,2024-02-28,Leave
77640,863,2024-03-01,Present
77641,863,2024-03-02,Holiday
77642,863,2024-03-03,Holiday
77643,863,2024-03-04,Absent
77644,863,2024-03-05,Holiday
77645,863,2024-03-06,Present
77646,863,2024-03-07,Present
77647,863,2024-03-08,Present
77648,863,2024-03-09,Holiday
77649,863,2024-03-10,Holiday
77650,863,2024-03-11,Present
77651,863,2024-03-12,Present
77652,863,2024-03-13,Absent
77653,863,2024-03-14,Holiday
77654,863,2024-03-15,Leave
77655,863,2024-03-16,Holiday
77656,863,2024-03-17,Holiday
77657,863,2024-03-18,Absent
77658,863,2024-03-19,Present
77659,863,2024-03-20,Present
77660,863,2024-03-21,Present
77661,863,2024-03-22,Absent
77662,863,2024-03-23,Holiday
77663,863,2024-03-24,Holiday
77664,863,2024-03-25,Leave
77665,863,2024-03-26,Present
77666,863,2024-03-27,Present
77667,863,2024-03-28,Present
77668,863,2024-03-29,Absent
77669,863,2024-03-30,Holiday
77670,863,2024-03-31,Holiday
77671,864,2024-01-01,Leave
77672,864,2024-01-02,Holiday
77673,864,2024-01-03,Present
77674,864,2024-01-04,Holiday
77675,864,2024-01-05,Absent
77676,864,2024-01-06,Holiday
77677,864,2024-01-07,Holiday
77678,864,2024-01-08,Leave
77679,864,2024-01-09,Present
77680,864,2024-01-10,Absent
77681,864,2024-01-11,Leave
77682,864,2024-01-12,Leave
77683,864,2024-01-13,Holiday
77684,864,2024-01-14,Holiday
77685,864,2024-01-15,Absent
77686,864,2024-01-16,Present
77687,864,2024-01-17,Present
77688,864,2024-01-18,Leave
77689,864,2024-01-19,Present
77690,864,2024-01-20,Holiday
77691,864,2024-01-21,Holiday
77692,864,2024-01-22,Present
77693,864,2024-01-23,Holiday
77694,864,2024-01-24,Leave
77695,864,2024-01-25,Present
77696,864,2024-01-26,Present
77697,864,2024-01-27,Holiday
77698,864,2024-01-28,Holiday
77699,864,2024-01-29,Present
77700,864,2024-01-30,Present
77701,864,2024-01-31,Absent
77702,864,2024-02-01,Present
77703,864,2024-02-02,Present
77704,864,2024-02-03,Holiday
77705,864,2024-02-04,Holiday
77706,864,2024-02-05,Present
77707,864,2024-02-06,Present
77708,864,2024-02-07,Leave
77709,864,2024-02-08,Present
77710,864,2024-02-09,Present
77711,864,2024-02-10,Holiday
77712,864,2024-02-11,Holiday
77713,864,2024-02-12,Present
77714,864,2024-02-13,Present
77715,864,2024-02-14,Present
77716,864,2024-02-15,Present
77717,864,2024-02-16,Absent
77718,864,2024-02-17,Holiday
77719,864,2024-02-18,Holiday
77720,864,2024-02-19,Present
77721,864,2024-02-20,Absent
77722,864,2024-02-21,Absent
77723,864,2024-02-22,Holiday
77724,864,2024-02-23,Present
77725,864,2024-02-24,Holiday
77726,864,2024-02-25,Holiday
77727,864,2024-02-26,Present
77728,864,2024-02-27,Absent
77729,864,2024-02-28,Present
77730,864,2024-03-01,Leave
77731,864,2024-03-02,Holiday
77732,864,2024-03-03,Holiday
77733,864,2024-03-04,Present
77734,864,2024-03-05,Holiday
77735,864,2024-03-06,Present
77736,864,2024-03-07,Present
77737,864,2024-03-08,Holiday
77738,864,2024-03-09,Holiday
77739,864,2024-03-10,Holiday
77740,864,2024-03-11,Leave
77741,864,2024-03-12,Present
77742,864,2024-03-13,Leave
77743,864,2024-03-14,Holiday
77744,864,2024-03-15,Present
77745,864,2024-03-16,Holiday
77746,864,2024-03-17,Holiday
77747,864,2024-03-18,Leave
77748,864,2024-03-19,Present
77749,864,2024-03-20,Absent
77750,864,2024-03-21,Present
77751,864,2024-03-22,Present
77752,864,2024-03-23,Holiday
77753,864,2024-03-24,Holiday
77754,864,2024-03-25,Holiday
77755,864,2024-03-26,Present
77756,864,2024-03-27,Leave
77757,864,2024-03-28,Present
77758,864,2024-03-29,Present
77759,864,2024-03-30,Holiday
77760,864,2024-03-31,Holiday
77761,865,2024-01-01,Leave
77762,865,2024-01-02,Holiday
77763,865,2024-01-03,Present
77764,865,2024-01-04,Leave
77765,865,2024-01-05,Absent
77766,865,2024-01-06,Holiday
77767,865,2024-01-07,Holiday
77768,865,2024-01-08,Present
77769,865,2024-01-09,Present
77770,865,2024-01-10,Present
77771,865,2024-01-11,Holiday
77772,865,2024-01-12,Present
77773,865,2024-01-13,Holiday
77774,865,2024-01-14,Holiday
77775,865,2024-01-15,Present
77776,865,2024-01-16,Present
77777,865,2024-01-17,Present
77778,865,2024-01-18,Present
77779,865,2024-01-19,Present
77780,865,2024-01-20,Holiday
77781,865,2024-01-21,Holiday
77782,865,2024-01-22,Present
77783,865,2024-01-23,Holiday
77784,865,2024-01-24,Present
77785,865,2024-01-25,Present
77786,865,2024-01-26,Present
77787,865,2024-01-27,Holiday
77788,865,2024-01-28,Holiday
77789,865,2024-01-29,Leave
77790,865,2024-01-30,Present
77791,865,2024-01-31,Present
77792,865,2024-02-01,Holiday
77793,865,2024-02-02,Present
77794,865,2024-02-03,Holiday
77795,865,2024-02-04,Holiday
77796,865,2024-02-05,Present
77797,865,2024-02-06,Present
77798,865,2024-02-07,Present
77799,865,2024-02-08,Holiday
77800,865,2024-02-09,Present
77801,865,2024-02-10,Holiday
77802,865,2024-02-11,Holiday
77803,865,2024-02-12,Present
77804,865,2024-02-13,Present
77805,865,2024-02-14,Present
77806,865,2024-02-15,Absent
77807,865,2024-02-16,Leave
77808,865,2024-02-17,Holiday
77809,865,2024-02-18,Holiday
77810,865,2024-02-19,Present
77811,865,2024-02-20,Absent
77812,865,2024-02-21,Present
77813,865,2024-02-22,Leave
77814,865,2024-02-23,Present
77815,865,2024-02-24,Holiday
77816,865,2024-02-25,Holiday
77817,865,2024-02-26,Present
77818,865,2024-02-27,Present
77819,865,2024-02-28,Leave
77820,865,2024-03-01,Leave
77821,865,2024-03-02,Holiday
77822,865,2024-03-03,Holiday
77823,865,2024-03-04,Present
77824,865,2024-03-05,Present
77825,865,2024-03-06,Present
77826,865,2024-03-07,Leave
77827,865,2024-03-08,Leave
77828,865,2024-03-09,Holiday
77829,865,2024-03-10,Holiday
77830,865,2024-03-11,Present
77831,865,2024-03-12,Present
77832,865,2024-03-13,Holiday
77833,865,2024-03-14,Present
77834,865,2024-03-15,Present
77835,865,2024-03-16,Holiday
77836,865,2024-03-17,Holiday
77837,865,2024-03-18,Leave
77838,865,2024-03-19,Leave
77839,865,2024-03-20,Present
77840,865,2024-03-21,Present
77841,865,2024-03-22,Present
77842,865,2024-03-23,Holiday
77843,865,2024-03-24,Holiday
77844,865,2024-03-25,Present
77845,865,2024-03-26,Present
77846,865,2024-03-27,Present
77847,865,2024-03-28,Present
77848,865,2024-03-29,Present
77849,865,2024-03-30,Holiday
77850,865,2024-03-31,Holiday
77851,866,2024-01-01,Present
77852,866,2024-01-02,Present
77853,866,2024-01-03,Present
77854,866,2024-01-04,Present
77855,866,2024-01-05,Present
77856,866,2024-01-06,Holiday
77857,866,2024-01-07,Holiday
77858,866,2024-01-08,Absent
77859,866,2024-01-09,Present
77860,866,2024-01-10,Holiday
77861,866,2024-01-11,Absent
77862,866,2024-01-12,Present
77863,866,2024-01-13,Holiday
77864,866,2024-01-14,Holiday
77865,866,2024-01-15,Absent
77866,866,2024-01-16,Present
77867,866,2024-01-17,Present
77868,866,2024-01-18,Absent
77869,866,2024-01-19,Holiday
77870,866,2024-01-20,Holiday
77871,866,2024-01-21,Holiday
77872,866,2024-01-22,Present
77873,866,2024-01-23,Absent
77874,866,2024-01-24,Present
77875,866,2024-01-25,Leave
77876,866,2024-01-26,Holiday
77877,866,2024-01-27,Holiday
77878,866,2024-01-28,Holiday
77879,866,2024-01-29,Present
77880,866,2024-01-30,Present
77881,866,2024-01-31,Present
77882,866,2024-02-01,Present
77883,866,2024-02-02,Present
77884,866,2024-02-03,Holiday
77885,866,2024-02-04,Holiday
77886,866,2024-02-05,Holiday
77887,866,2024-02-06,Present
77888,866,2024-02-07,Present
77889,866,2024-02-08,Present
77890,866,2024-02-09,Present
77891,866,2024-02-10,Holiday
77892,866,2024-02-11,Holiday
77893,866,2024-02-12,Present
77894,866,2024-02-13,Present
77895,866,2024-02-14,Leave
77896,866,2024-02-15,Present
77897,866,2024-02-16,Present
77898,866,2024-02-17,Holiday
77899,866,2024-02-18,Holiday
77900,866,2024-02-19,Present
77901,866,2024-02-20,Present
77902,866,2024-02-21,Present
77903,866,2024-02-22,Absent
77904,866,2024-02-23,Present
77905,866,2024-02-24,Holiday
77906,866,2024-02-25,Holiday
77907,866,2024-02-26,Present
77908,866,2024-02-27,Absent
77909,866,2024-02-28,Present
77910,866,2024-03-01,Present
77911,866,2024-03-02,Holiday
77912,866,2024-03-03,Holiday
77913,866,2024-03-04,Present
77914,866,2024-03-05,Leave
77915,866,2024-03-06,Absent
77916,866,2024-03-07,Present
77917,866,2024-03-08,Present
77918,866,2024-03-09,Holiday
77919,866,2024-03-10,Holiday
77920,866,2024-03-11,Present
77921,866,2024-03-12,Present
77922,866,2024-03-13,Present
77923,866,2024-03-14,Present
77924,866,2024-03-15,Present
77925,866,2024-03-16,Holiday
77926,866,2024-03-17,Holiday
77927,866,2024-03-18,Leave
77928,866,2024-03-19,Present
77929,866,2024-03-20,Absent
77930,866,2024-03-21,Present
77931,866,2024-03-22,Present
77932,866,2024-03-23,Holiday
77933,866,2024-03-24,Holiday
77934,866,2024-03-25,Present
77935,866,2024-03-26,Present
77936,866,2024-03-27,Leave
77937,866,2024-03-28,Holiday
77938,866,2024-03-29,Present
77939,866,2024-03-30,Holiday
77940,866,2024-03-31,Holiday
77941,867,2024-01-01,Present
77942,867,2024-01-02,Leave
77943,867,2024-01-03,Holiday
77944,867,2024-01-04,Present
77945,867,2024-01-05,Present
77946,867,2024-01-06,Holiday
77947,867,2024-01-07,Holiday
77948,867,2024-01-08,Present
77949,867,2024-01-09,Present
77950,867,2024-01-10,Leave
77951,867,2024-01-11,Holiday
77952,867,2024-01-12,Holiday
77953,867,2024-01-13,Holiday
77954,867,2024-01-14,Holiday
77955,867,2024-01-15,Present
77956,867,2024-01-16,Holiday
77957,867,2024-01-17,Absent
77958,867,2024-01-18,Present
77959,867,2024-01-19,Leave
77960,867,2024-01-20,Holiday
77961,867,2024-01-21,Holiday
77962,867,2024-01-22,Leave
77963,867,2024-01-23,Holiday
77964,867,2024-01-24,Present
77965,867,2024-01-25,Holiday
77966,867,2024-01-26,Present
77967,867,2024-01-27,Holiday
77968,867,2024-01-28,Holiday
77969,867,2024-01-29,Present
77970,867,2024-01-30,Present
77971,867,2024-01-31,Present
77972,867,2024-02-01,Present
77973,867,2024-02-02,Present
77974,867,2024-02-03,Holiday
77975,867,2024-02-04,Holiday
77976,867,2024-02-05,Present
77977,867,2024-02-06,Leave
77978,867,2024-02-07,Present
77979,867,2024-02-08,Present
77980,867,2024-02-09,Holiday
77981,867,2024-02-10,Holiday
77982,867,2024-02-11,Holiday
77983,867,2024-02-12,Absent
77984,867,2024-02-13,Present
77985,867,2024-02-14,Present
77986,867,2024-02-15,Present
77987,867,2024-02-16,Present
77988,867,2024-02-17,Holiday
77989,867,2024-02-18,Holiday
77990,867,2024-02-19,Absent
77991,867,2024-02-20,Leave
77992,867,2024-02-21,Leave
77993,867,2024-02-22,Present
77994,867,2024-02-23,Holiday
77995,867,2024-02-24,Holiday
77996,867,2024-02-25,Holiday
77997,867,2024-02-26,Present
77998,867,2024-02-27,Absent
77999,867,2024-02-28,Present
78000,867,2024-03-01,Leave
78001,867,2024-03-02,Holiday
78002,867,2024-03-03,Holiday
78003,867,2024-03-04,Holiday
78004,867,2024-03-05,Absent
78005,867,2024-03-06,Leave
78006,867,2024-03-07,Absent
78007,867,2024-03-08,Present
78008,867,2024-03-09,Holiday
78009,867,2024-03-10,Holiday
78010,867,2024-03-11,Present
78011,867,2024-03-12,Absent
78012,867,2024-03-13,Present
78013,867,2024-03-14,Present
78014,867,2024-03-15,Present
78015,867,2024-03-16,Holiday
78016,867,2024-03-17,Holiday
78017,867,2024-03-18,Leave
78018,867,2024-03-19,Present
78019,867,2024-03-20,Present
78020,867,2024-03-21,Present
78021,867,2024-03-22,Present
78022,867,2024-03-23,Holiday
78023,867,2024-03-24,Holiday
78024,867,2024-03-25,Leave
78025,867,2024-03-26,Present
78026,867,2024-03-27,Absent
78027,867,2024-03-28,Present
78028,867,2024-03-29,Present
78029,867,2024-03-30,Holiday
78030,867,2024-03-31,Holiday
78031,868,2024-01-01,Holiday
78032,868,2024-01-02,Absent
78033,868,2024-01-03,Present
78034,868,2024-01-04,Present
78035,868,2024-01-05,Absent
78036,868,2024-01-06,Holiday
78037,868,2024-01-07,Holiday
78038,868,2024-01-08,Present
78039,868,2024-01-09,Absent
78040,868,2024-01-10,Present
78041,868,2024-01-11,Present
78042,868,2024-01-12,Absent
78043,868,2024-01-13,Holiday
78044,868,2024-01-14,Holiday
78045,868,2024-01-15,Holiday
78046,868,2024-01-16,Present
78047,868,2024-01-17,Present
78048,868,2024-01-18,Holiday
78049,868,2024-01-19,Present
78050,868,2024-01-20,Holiday
78051,868,2024-01-21,Holiday
78052,868,2024-01-22,Present
78053,868,2024-01-23,Present
78054,868,2024-01-24,Holiday
78055,868,2024-01-25,Present
78056,868,2024-01-26,Present
78057,868,2024-01-27,Holiday
78058,868,2024-01-28,Holiday
78059,868,2024-01-29,Absent
78060,868,2024-01-30,Present
78061,868,2024-01-31,Absent
78062,868,2024-02-01,Holiday
78063,868,2024-02-02,Present
78064,868,2024-02-03,Holiday
78065,868,2024-02-04,Holiday
78066,868,2024-02-05,Leave
78067,868,2024-02-06,Absent
78068,868,2024-02-07,Present
78069,868,2024-02-08,Present
78070,868,2024-02-09,Leave
78071,868,2024-02-10,Holiday
78072,868,2024-02-11,Holiday
78073,868,2024-02-12,Absent
78074,868,2024-02-13,Leave
78075,868,2024-02-14,Present
78076,868,2024-02-15,Present
78077,868,2024-02-16,Leave
78078,868,2024-02-17,Holiday
78079,868,2024-02-18,Holiday
78080,868,2024-02-19,Present
78081,868,2024-02-20,Present
78082,868,2024-02-21,Present
78083,868,2024-02-22,Present
78084,868,2024-02-23,Holiday
78085,868,2024-02-24,Holiday
78086,868,2024-02-25,Holiday
78087,868,2024-02-26,Present
78088,868,2024-02-27,Present
78089,868,2024-02-28,Holiday
78090,868,2024-03-01,Present
78091,868,2024-03-02,Holiday
78092,868,2024-03-03,Holiday
78093,868,2024-03-04,Leave
78094,868,2024-03-05,Present
78095,868,2024-03-06,Absent
78096,868,2024-03-07,Present
78097,868,2024-03-08,Present
78098,868,2024-03-09,Holiday
78099,868,2024-03-10,Holiday
78100,868,2024-03-11,Present
78101,868,2024-03-12,Present
78102,868,2024-03-13,Present
78103,868,2024-03-14,Present
78104,868,2024-03-15,Present
78105,868,2024-03-16,Holiday
78106,868,2024-03-17,Holiday
78107,868,2024-03-18,Present
78108,868,2024-03-19,Present
78109,868,2024-03-20,Present
78110,868,2024-03-21,Absent
78111,868,2024-03-22,Present
78112,868,2024-03-23,Holiday
78113,868,2024-03-24,Holiday
78114,868,2024-03-25,Present
78115,868,2024-03-26,Present
78116,868,2024-03-27,Present
78117,868,2024-03-28,Present
78118,868,2024-03-29,Present
78119,868,2024-03-30,Holiday
78120,868,2024-03-31,Holiday
78121,869,2024-01-01,Absent
78122,869,2024-01-02,Present
78123,869,2024-01-03,Leave
78124,869,2024-01-04,Present
78125,869,2024-01-05,Leave
78126,869,2024-01-06,Holiday
78127,869,2024-01-07,Holiday
78128,869,2024-01-08,Present
78129,869,2024-01-09,Present
78130,869,2024-01-10,Present
78131,869,2024-01-11,Present
78132,869,2024-01-12,Present
78133,869,2024-01-13,Holiday
78134,869,2024-01-14,Holiday
78135,869,2024-01-15,Holiday
78136,869,2024-01-16,Present
78137,869,2024-01-17,Leave
78138,869,2024-01-18,Present
78139,869,2024-01-19,Leave
78140,869,2024-01-20,Holiday
78141,869,2024-01-21,Holiday
78142,869,2024-01-22,Leave
78143,869,2024-01-23,Leave
78144,869,2024-01-24,Holiday
78145,869,2024-01-25,Present
78146,869,2024-01-26,Present
78147,869,2024-01-27,Holiday
78148,869,2024-01-28,Holiday
78149,869,2024-01-29,Present
78150,869,2024-01-30,Present
78151,869,2024-01-31,Present
78152,869,2024-02-01,Present
78153,869,2024-02-02,Present
78154,869,2024-02-03,Holiday
78155,869,2024-02-04,Holiday
78156,869,2024-02-05,Present
78157,869,2024-02-06,Leave
78158,869,2024-02-07,Present
78159,869,2024-02-08,Present
78160,869,2024-02-09,Holiday
78161,869,2024-02-10,Holiday
78162,869,2024-02-11,Holiday
78163,869,2024-02-12,Absent
78164,869,2024-02-13,Present
78165,869,2024-02-14,Absent
78166,869,2024-02-15,Holiday
78167,869,2024-02-16,Present
78168,869,2024-02-17,Holiday
78169,869,2024-02-18,Holiday
78170,869,2024-02-19,Present
78171,869,2024-02-20,Holiday
78172,869,2024-02-21,Present
78173,869,2024-02-22,Present
78174,869,2024-02-23,Present
78175,869,2024-02-24,Holiday
78176,869,2024-02-25,Holiday
78177,869,2024-02-26,Present
78178,869,2024-02-27,Present
78179,869,2024-02-28,Absent
78180,869,2024-03-01,Present
78181,869,2024-03-02,Holiday
78182,869,2024-03-03,Holiday
78183,869,2024-03-04,Leave
78184,869,2024-03-05,Present
78185,869,2024-03-06,Present
78186,869,2024-03-07,Absent
78187,869,2024-03-08,Present
78188,869,2024-03-09,Holiday
78189,869,2024-03-10,Holiday
78190,869,2024-03-11,Present
78191,869,2024-03-12,Present
78192,869,2024-03-13,Present
78193,869,2024-03-14,Present
78194,869,2024-03-15,Present
78195,869,2024-03-16,Holiday
78196,869,2024-03-17,Holiday
78197,869,2024-03-18,Present
78198,869,2024-03-19,Leave
78199,869,2024-03-20,Holiday
78200,869,2024-03-21,Present
78201,869,2024-03-22,Present
78202,869,2024-03-23,Holiday
78203,869,2024-03-24,Holiday
78204,869,2024-03-25,Present
78205,869,2024-03-26,Absent
78206,869,2024-03-27,Leave
78207,869,2024-03-28,Present
78208,869,2024-03-29,Present
78209,869,2024-03-30,Holiday
78210,869,2024-03-31,Holiday
78211,870,2024-01-01,Leave
78212,870,2024-01-02,Present
78213,870,2024-01-03,Present
78214,870,2024-01-04,Present
78215,870,2024-01-05,Absent
78216,870,2024-01-06,Holiday
78217,870,2024-01-07,Holiday
78218,870,2024-01-08,Present
78219,870,2024-01-09,Present
78220,870,2024-01-10,Absent
78221,870,2024-01-11,Present
78222,870,2024-01-12,Present
78223,870,2024-01-13,Holiday
78224,870,2024-01-14,Holiday
78225,870,2024-01-15,Present
78226,870,2024-01-16,Holiday
78227,870,2024-01-17,Present
78228,870,2024-01-18,Present
78229,870,2024-01-19,Present
78230,870,2024-01-20,Holiday
78231,870,2024-01-21,Holiday
78232,870,2024-01-22,Present
78233,870,2024-01-23,Present
78234,870,2024-01-24,Leave
78235,870,2024-01-25,Leave
78236,870,2024-01-26,Present
78237,870,2024-01-27,Holiday
78238,870,2024-01-28,Holiday
78239,870,2024-01-29,Holiday
78240,870,2024-01-30,Present
78241,870,2024-01-31,Present
78242,870,2024-02-01,Present
78243,870,2024-02-02,Present
78244,870,2024-02-03,Holiday
78245,870,2024-02-04,Holiday
78246,870,2024-02-05,Absent
78247,870,2024-02-06,Absent
78248,870,2024-02-07,Holiday
78249,870,2024-02-08,Present
78250,870,2024-02-09,Absent
78251,870,2024-02-10,Holiday
78252,870,2024-02-11,Holiday
78253,870,2024-02-12,Present
78254,870,2024-02-13,Present
78255,870,2024-02-14,Present
78256,870,2024-02-15,Holiday
78257,870,2024-02-16,Absent
78258,870,2024-02-17,Holiday
78259,870,2024-02-18,Holiday
78260,870,2024-02-19,Present
78261,870,2024-02-20,Present
78262,870,2024-02-21,Present
78263,870,2024-02-22,Absent
78264,870,2024-02-23,Present
78265,870,2024-02-24,Holiday
78266,870,2024-02-25,Holiday
78267,870,2024-02-26,Present
78268,870,2024-02-27,Present
78269,870,2024-02-28,Holiday
78270,870,2024-03-01,Present
78271,870,2024-03-02,Holiday
78272,870,2024-03-03,Holiday
78273,870,2024-03-04,Leave
78274,870,2024-03-05,Present
78275,870,2024-03-06,Leave
78276,870,2024-03-07,Holiday
78277,870,2024-03-08,Absent
78278,870,2024-03-09,Holiday
78279,870,2024-03-10,Holiday
78280,870,2024-03-11,Leave
78281,870,2024-03-12,Present
78282,870,2024-03-13,Present
78283,870,2024-03-14,Present
78284,870,2024-03-15,Holiday
78285,870,2024-03-16,Holiday
78286,870,2024-03-17,Holiday
78287,870,2024-03-18,Leave
78288,870,2024-03-19,Present
78289,870,2024-03-20,Holiday
78290,870,2024-03-21,Present
78291,870,2024-03-22,Absent
78292,870,2024-03-23,Holiday
78293,870,2024-03-24,Holiday
78294,870,2024-03-25,Holiday
78295,870,2024-03-26,Holiday
78296,870,2024-03-27,Absent
78297,870,2024-03-28,Present
78298,870,2024-03-29,Present
78299,870,2024-03-30,Holiday
78300,870,2024-03-31,Holiday
78301,871,2024-01-01,Present
78302,871,2024-01-02,Present
78303,871,2024-01-03,Present
78304,871,2024-01-04,Present
78305,871,2024-01-05,Holiday
78306,871,2024-01-06,Holiday
78307,871,2024-01-07,Holiday
78308,871,2024-01-08,Present
78309,871,2024-01-09,Holiday
78310,871,2024-01-10,Present
78311,871,2024-01-11,Present
78312,871,2024-01-12,Absent
78313,871,2024-01-13,Holiday
78314,871,2024-01-14,Holiday
78315,871,2024-01-15,Absent
78316,871,2024-01-16,Holiday
78317,871,2024-01-17,Leave
78318,871,2024-01-18,Holiday
78319,871,2024-01-19,Absent
78320,871,2024-01-20,Holiday
78321,871,2024-01-21,Holiday
78322,871,2024-01-22,Present
78323,871,2024-01-23,Present
78324,871,2024-01-24,Present
78325,871,2024-01-25,Present
78326,871,2024-01-26,Present
78327,871,2024-01-27,Holiday
78328,871,2024-01-28,Holiday
78329,871,2024-01-29,Present
78330,871,2024-01-30,Leave
78331,871,2024-01-31,Present
78332,871,2024-02-01,Leave
78333,871,2024-02-02,Present
78334,871,2024-02-03,Holiday
78335,871,2024-02-04,Holiday
78336,871,2024-02-05,Present
78337,871,2024-02-06,Present
78338,871,2024-02-07,Present
78339,871,2024-02-08,Holiday
78340,871,2024-02-09,Present
78341,871,2024-02-10,Holiday
78342,871,2024-02-11,Holiday
78343,871,2024-02-12,Absent
78344,871,2024-02-13,Holiday
78345,871,2024-02-14,Holiday
78346,871,2024-02-15,Present
78347,871,2024-02-16,Present
78348,871,2024-02-17,Holiday
78349,871,2024-02-18,Holiday
78350,871,2024-02-19,Present
78351,871,2024-02-20,Absent
78352,871,2024-02-21,Absent
78353,871,2024-02-22,Leave
78354,871,2024-02-23,Present
78355,871,2024-02-24,Holiday
78356,871,2024-02-25,Holiday
78357,871,2024-02-26,Present
78358,871,2024-02-27,Present
78359,871,2024-02-28,Holiday
78360,871,2024-03-01,Holiday
78361,871,2024-03-02,Holiday
78362,871,2024-03-03,Holiday
78363,871,2024-03-04,Present
78364,871,2024-03-05,Present
78365,871,2024-03-06,Present
78366,871,2024-03-07,Present
78367,871,2024-03-08,Present
78368,871,2024-03-09,Holiday
78369,871,2024-03-10,Holiday
78370,871,2024-03-11,Leave
78371,871,2024-03-12,Present
78372,871,2024-03-13,Present
78373,871,2024-03-14,Absent
78374,871,2024-03-15,Present
78375,871,2024-03-16,Holiday
78376,871,2024-03-17,Holiday
78377,871,2024-03-18,Absent
78378,871,2024-03-19,Present
78379,871,2024-03-20,Present
78380,871,2024-03-21,Present
78381,871,2024-03-22,Present
78382,871,2024-03-23,Holiday
78383,871,2024-03-24,Holiday
78384,871,2024-03-25,Holiday
78385,871,2024-03-26,Leave
78386,871,2024-03-27,Holiday
78387,871,2024-03-28,Present
78388,871,2024-03-29,Present
78389,871,2024-03-30,Holiday
78390,871,2024-03-31,Holiday
78391,872,2024-01-01,Present
78392,872,2024-01-02,Present
78393,872,2024-01-03,Absent
78394,872,2024-01-04,Present
78395,872,2024-01-05,Present
78396,872,2024-01-06,Holiday
78397,872,2024-01-07,Holiday
78398,872,2024-01-08,Holiday
78399,872,2024-01-09,Present
78400,872,2024-01-10,Present
78401,872,2024-01-11,Absent
78402,872,2024-01-12,Absent
78403,872,2024-01-13,Holiday
78404,872,2024-01-14,Holiday
78405,872,2024-01-15,Present
78406,872,2024-01-16,Holiday
78407,872,2024-01-17,Present
78408,872,2024-01-18,Present
78409,872,2024-01-19,Leave
78410,872,2024-01-20,Holiday
78411,872,2024-01-21,Holiday
78412,872,2024-01-22,Holiday
78413,872,2024-01-23,Present
78414,872,2024-01-24,Present
78415,872,2024-01-25,Present
78416,872,2024-01-26,Leave
78417,872,2024-01-27,Holiday
78418,872,2024-01-28,Holiday
78419,872,2024-01-29,Present
78420,872,2024-01-30,Present
78421,872,2024-01-31,Absent
78422,872,2024-02-01,Leave
78423,872,2024-02-02,Present
78424,872,2024-02-03,Holiday
78425,872,2024-02-04,Holiday
78426,872,2024-02-05,Present
78427,872,2024-02-06,Leave
78428,872,2024-02-07,Present
78429,872,2024-02-08,Present
78430,872,2024-02-09,Holiday
78431,872,2024-02-10,Holiday
